mes_id,protesta_masiva,numero_eventos_previos,duracion_horas,numero_participantes,numero_detenidos,periodo_pre90,periodo_90_00,periodo_01_16,actor_laboral,actor_territorial_social,actor_economico,actor_estudiantil,violencia_y
7,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
7,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,1
7,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,3000.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,1,48.0,600.0,1.0,0,0,0,0,0,1,0,1
8,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,1
8,0,1,48.0,300.0,15.0,0,0,0,0,0,1,0,0
8,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
8,0,0,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
8,0,9,48.0,2000.0,15.0,0,0,0,0,0,1,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,3,48.0,2000.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,70.0,15.0,0,0,0,0,1,0,0,0
8,0,3,48.0,50.0,15.0,0,0,0,0,0,0,1,1
8,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
8,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
8,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,1,0,1
9,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
9,0,9,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,9,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
9,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
9,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,9,48.0,48.0,15.0,0,0,0,1,0,0,0,0
9,0,3,48.0,600.0,15.0,0,0,0,1,0,0,0,0
9,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,3,48.0,600.0,15.0,0,0,0,1,0,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,1,4.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,2,48.0,600.0,15.0,0,0,0,0,0,1,0,0
10,0,8,48.0,600.0,15.0,0,0,0,1,0,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
10,0,1,48.0,800.0,15.0,0,0,0,0,1,0,0,1
10,0,1,48.0,500.0,15.0,0,0,0,0,0,0,0,1
10,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,1
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,8,48.0,600.0,15.0,0,0,0,1,0,0,0,1
10,0,1,48.0,200.0,15.0,0,0,0,0,1,0,0,0
10,0,6,48.0,600.0,15.0,0,0,0,0,0,1,0,0
10,0,6,48.0,600.0,15.0,0,0,0,0,0,1,0,0
10,0,8,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,8,48.0,600.0,15.0,0,0,0,1,0,0,0,0
10,0,8,48.0,600.0,3.0,0,0,0,0,1,0,0,0
10,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,8,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,6,48.0,600.0,15.0,0,0,0,0,0,1,0,0
10,0,8,48.0,1000.0,15.0,0,0,0,0,0,0,0,0
10,0,8,48.0,1000.0,15.0,0,0,0,0,0,0,0,0
10,0,8,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,8,48.0,600.0,15.0,0,0,0,0,1,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
11,0,1,48.0,600.0,15.0,0,0,0,0,0,0,1,1
11,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
11,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,1
11,0,10,48.0,600.0,15.0,0,0,0,0,0,0,1,1
11,0,2,48.0,27.0,15.0,0,0,0,0,0,0,0,1
11,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,0,0,1,1
11,0,10,48.0,100.0,15.0,0,0,0,0,1,0,0,0
11,0,1,48.0,80.0,15.0,0,0,0,0,1,0,0,1
11,0,10,48.0,600.0,15.0,0,0,0,1,0,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,1,0,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,1,0,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
11,0,10,48.0,600.0,15.0,0,0,0,1,0,0,0,0
12,0,14,48.0,600.0,15.0,0,0,0,0,0,0,1,0
12,0,14,48.0,200.0,15.0,0,0,0,1,0,0,0,1
12,0,14,48.0,600.0,15.0,0,0,0,0,0,0,1,0
12,0,14,48.0,600.0,15.0,0,0,0,1,0,0,0,0
12,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
12,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
12,0,14,48.0,600.0,15.0,0,0,0,1,0,0,0,0
12,0,14,48.0,600.0,15.0,0,0,0,1,0,0,0,0
12,0,14,48.0,600.0,15.0,0,0,0,0,0,0,1,0
12,0,14,24.0,600.0,15.0,0,0,0,0,0,0,0,0
12,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
12,0,14,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,1000.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,1
1,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,0,1,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,1,0,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,1
1,0,9,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,9,48.0,600.0,15.0,0,0,0,0,0,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
1,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
2,0,13,48.0,600.0,15.0,0,0,0,0,1,0,0,0
2,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
2,0,13,48.0,600.0,15.0,0,0,0,0,0,0,0,0
2,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
2,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
2,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
2,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,1
2,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
2,0,3,48.0,600.0,15.0,0,0,0,0,0,1,0,0
2,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
2,0,1,2.0,600.0,15.0,0,0,0,0,0,1,0,0
2,0,13,48.0,600.0,15.0,0,0,0,0,0,0,0,0
2,0,2,48.0,600.0,15.0,0,0,0,0,0,0,0,0
2,0,13,48.0,30.0,15.0,0,0,0,0,0,0,0,0
2,0,13,48.0,600.0,15.0,0,0,0,1,0,0,0,0
2,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,0
2,0,13,48.0,600.0,15.0,0,0,0,0,1,0,0,0
2,0,4,48.0,600.0,15.0,0,0,0,0,0,0,0,0
2,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,6,48.0,600.0,15.0,0,0,0,0,0,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,6,48.0,600.0,15.0,0,0,0,0,0,0,0,0
3,0,2,48.0,600.0,15.0,0,0,0,0,0,0,0,0
3,0,6,48.0,600.0,15.0,0,0,0,0,0,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,6,48.0,600.0,15.0,0,0,0,0,0,1,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,6,48.0,600.0,15.0,0,0,0,1,0,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,6,48.0,600.0,15.0,0,0,0,0,0,0,1,0
3,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
3,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
3,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
3,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,1
4,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,6,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,1,4.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,1,48.0,400.0,10.0,0,0,0,0,0,1,0,1
4,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,2,48.0,200.0,15.0,0,0,0,0,1,0,0,1
4,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,1,48.0,600.0,15.0,0,0,0,0,0,0,1,0
4,0,6,48.0,600.0,15.0,0,0,0,1,0,0,0,0
4,0,6,48.0,600.0,15.0,0,0,0,0,1,0,0,0
4,0,6,48.0,600.0,15.0,0,0,0,0,0,1,0,0
4,0,6,48.0,600.0,15.0,0,0,0,0,0,0,0,0
5,0,5,48.0,600.0,15.0,0,0,0,1,0,0,0,0
5,0,5,48.0,600.0,15.0,0,0,0,0,0,0,0,0
5,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,0
5,0,1,48.0,600.0,15.0,0,0,0,0,0,0,0,0
5,0,2,48.0,600.0,15.0,0,0,0,0,0,0,0,0
5,0,5,48.0,600.0,15.0,0,0,0,1,0,0,0,0
5,0,5,48.0,2000.0,15.0,0,0,0,0,0,1,0,0
5,0,1,24.0,600.0,15.0,0,0,0,0,0,1,0,0
5,0,1,24.0,600.0,7.0,0,0,0,0,0,1,0,1
5,0,1,24.0,600.0,15.0,0,0,0,0,0,1,0,0
5,0,1,24.0,600.0,15.0,0,0,0,0,0,1,0,0
5,0,1,24.0,600.0,15.0,0,0,0,0,0,1,0,0
5,0,1,24.0,600.0,15.0,0,0,0,0,0,1,0,0
5,1,1,24.0,5000.0,15.0,0,0,0,0,0,1,0,0
5,0,0,24.0,600.0,15.0,0,0,0,0,0,1,0,0
5,0,0,48.0,600.0,11.0,0,0,0,0,0,1,0,0
5,0,1,48.0,600.0,15.0,0,0,0,1,0,0,0,0
5,0,5,48.0,600.0,15.0,0,0,0,0,1,0,0,0
5,0,6,48.0,600.0,15.0,0,0,0,0,1,0,0,0
5,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
5,0,2,48.0,600.0,15.0,0,0,0,0,0,0,1,1
5,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
5,0,5,48.0,600.0,15.0,0,0,0,0,1,0,0,1
5,0,5,48.0,600.0,15.0,0,0,0,0,0,0,0,0
5,0,5,48.0,600.0,15.0,0,0,0,0,1,0,0,0
5,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,0
5,1,5,48.0,6000.0,30.0,0,0,0,0,1,0,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,1,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,1,0
6,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
6,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
6,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
6,1,1,48.0,6000.0,15.0,0,0,0,0,0,1,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,1,0
6,0,1,48.0,600.0,15.0,0,0,0,0,0,0,1,0
6,0,10,24.0,600.0,15.0,0,0,0,1,0,0,0,0
6,0,1,48.0,600.0,15.0,0,0,0,1,0,0,0,0
6,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
6,0,10,48.0,200.0,15.0,0,0,0,0,1,0,0,1
6,0,1,24.0,600.0,15.0,0,0,0,1,0,0,0,1
6,0,2,48.0,600.0,15.0,0,0,0,0,1,0,0,1
6,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,1
6,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,0
6,0,10,48.0,600.0,15.0,0,0,0,0,0,0,0,0
7,0,14,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
7,0,14,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
7,0,14,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,14,48.0,600.0,15.0,0,0,0,1,0,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
7,0,14,48.0,600.0,15.0,0,0,0,0,1,0,0,1
7,0,14,48.0,600.0,15.0,0,0,0,1,0,0,0,0
7,1,1,48.0,7000.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,3,48.0,600.0,1.0,0,0,0,0,1,0,0,0
7,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
7,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
7,0,3,48.0,600.0,1.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
7,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,1
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,1
8,0,3,24.0,600.0,15.0,0,0,0,1,0,0,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,3,72.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,1,0,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,6,48.0,600.0,15.0,0,0,0,1,0,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
8,0,10,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,6,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,6,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,0,0,0,0
8,0,3,48.0,600.0,15.0,0,0,0,0,1,0,0,1
8,0,6,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,6,48.0,600.0,1.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,1
8,0,10,48.0,600.0,2.0,0,0,0,0,1,0,0,1
8,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,1
8,0,1,48.0,200.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
8,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,15,1272.0,600.0,15.0,0,0,0,0,1,0,0,1
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,0,0
9,0,7,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,3,48.0,600.0,15.0,0,0,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,0,0,0,0,0,1,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,0
9,0,3,48.0,500.0,4.0,0,0,0,0,0,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,300.0,15.0,0,0,0,0,1,0,0,1
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,15,1440.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,5,48.0,30.0,15.0,0,0,0,0,0,1,0,1
9,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
9,0,7,48.0,600.0,17.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,7,48.0,500.0,15.0,0,0,0,0,1,0,0,0
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,15,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,1,1
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,0,0
9,0,8,48.0,300.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,1,0,0,0,0
9,0,8,48.0,600.0,15.0,0,0,0,0,1,0,0,1
9,1,5,48.0,4000.0,15.0,0,0,0,0,0,0,1,0
9,0,8,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,0,0
9,0,8,48.0,600.0,15.0,0,0,0,0,1,0,0,0
9,0,1,48.0,600.0,15.0,0,0,0,0,0,1,0,0
9,0,5,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,5,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,3,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,1000.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,1,0,1
10,0,16,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,1000.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,2.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,24.0,600.0,15.0,0,0,0,1,0,0,0,0
10,0,0,48.0,600.0,15.0,0,0,0,0,1,0,0,1
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,1,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,1,0
10,0,16,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,4,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,1
10,0,16,48.0,200.0,15.0,0,0,0,0,0,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,0,0,0,0,0
10,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,16,48.0,600.0,15.0,0,0,0,1,0,0,0,1
10,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,1,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,10,48.0,600.0,1.0,0,0,0,0,1,0,0,1
10,0,10,48.0,600.0,15.0,0,0,0,0,1,0,0,0
10,0,10,48.0,600.0,5.0,0,0,0,0,1,0,0,1
